k,original,galerkin,wavelet_db32,standard_p4,hybrid_N12_p4_int64
1837.0,3.8759892473384817e-28,3.8952768173969523e-28,0.002075598059295253,0.5859970724290255,0.40876761354847524
1838.0,3.8828182565295815e-28,3.974856500286984e-28,0.002086649097319844,0.5894063965175099,0.4083632273851969
1839.0,4.0124712565606975e-28,4.120572865194116e-28,0.0020718820326270045,0.5875814150797171,0.4106560232686821
1840.0,3.2646789284759477e-28,3.331748613994766e-28,0.002079253268024831,0.5871144401633501,0.4068943100492997
1841.0,3.9104705468508664e-28,4.009258014316163e-28,0.0020728673366787864,0.5896536433666881,0.4120323037232885
1842.0,4.0040063605237373e-28,3.987708491328382e-28,0.002058223719594512,0.5871914527843173,0.4088741886724507
1843.0,3.784121696850291e-28,3.8709173623697735e-28,0.0020601667547913392,0.58413783728379,0.40378531205570795
1844.0,3.710821503795439e-28,3.6890342433524213e-28,0.0020637726320114737,0.5899560700413157,0.40780332273207925
1845.0,3.897901981496367e-28,3.973303838419667e-28,0.002040273757483781,0.5845521329439811,0.4032408981512766
1846.0,3.704313504824811e-28,3.8364107345888353e-28,0.002030156853529142,0.5843286095989897,0.4017800041861604
1847.0,4.077982201689198e-28,3.9786075545060447e-28,0.0020690494507250414,0.5829499496764443,0.4043594518700557
1848.0,3.5627626129324038e-28,3.5610847755101366e-28,0.0020209988226931545,0.582563014017311,0.4027676462018031
1849.0,4.361953882732483e-28,4.3992581826678755e-28,0.00201404054322108,0.586277276161613,0.40272738740698755
1850.0,4.289060047738685e-28,4.288043866710626e-28,0.001989814054444436,0.5818880676318008,0.4003120347402474
1851.0,4.466298521716674e-28,4.403818663073036e-28,0.0020332367376230827,0.5849500268247332,0.4034998155792148
1852.0,4.784467764805354e-28,4.7530639604957615e-28,0.002012280134785833,0.5823533444214904,0.3995143547444843
1853.0,6.255588947813402e-28,6.665259097413345e-28,0.0019986178057082448,0.5798539141026285,0.39990539945293163
1854.0,7.261329501444705e-28,7.246354479564477e-28,0.0019891782352713674,0.5757467215393226,0.3982069460211564
1855.0,7.023418443539917e-28,7.058757957407335e-28,0.0019870067377127393,0.5754635192364912,0.3949096314963599
1856.0,4.0756524958265955e-28,3.9786314245308506e-28,0.00198470640176419,0.5766112533333684,0.39749612657831085
1857.0,6.3113615392366695e-28,6.714329704892258e-28,0.0019711255158121953,0.5746758394625631,0.39626701269943576
1858.0,6.901804129908444e-28,6.759857789092698e-28,0.0019710831561285417,0.5790913276759588,0.4016851243358383
1859.0,5.979662482417053e-28,6.043093780152181e-28,0.0019520105760487524,0.5780423308818002,0.39445919101024474
1860.0,4.950696497617573e-28,4.823672975083724e-28,0.001988814702932955,0.5799937894800792,0.3973596209477806
1861.0,4.404618460287607e-28,4.497520776206445e-28,0.0019626753476598394,0.5817364482934384,0.3986303203248622
1862.0,4.0119845945984167e-28,4.11280601055277e-28,0.0019402706246886032,0.5811847468787701,0.3997152959096261
1863.0,4.029215088790131e-28,4.148349622477733e-28,0.0019195943158776235,0.5784834411448905,0.40283633660537244
1864.0,3.5996054651613058e-28,3.5641777579955943e-28,0.001973566883663652,0.5773802902681215,0.4008058324385982
1865.0,3.900812368861121e-28,3.959387607677125e-28,0.001933453032563978,0.5777823978730207,0.40115844542506446
1866.0,4.0223210465711655e-28,3.937662723512985e-28,0.0019359505663361267,0.5788133435158475,0.4017826196353105
1867.0,3.9895629298419723e-28,4.1414610955986765e-28,0.001918448735839995,0.5770116727286438,0.4006942535883592
1868.0,3.6191147848952933e-28,3.731404247309993e-28,0.0019391823696234237,0.5821257512104673,0.4016305747743852
1869.0,3.899116423395425e-28,3.979163433868659e-28,0.0019325325616391623,0.5781716092638711,0.40211578856069335
1870.0,3.9356695182911516e-28,3.9104536486822023e-28,0.001907237415897202,0.5807773074312911,0.405124762426552
1871.0,4.0315492871191813e-28,4.049257968672771e-28,0.0018966790224008289,0.5849148340256093,0.40537800974279065
1872.0,3.3754265166741752e-28,3.382328784488155e-28,0.001911980870524116,0.5839038409825403,0.40690380770377255
1873.0,3.9220556260035238e-28,4.0073081703934125e-28,0.0018970409224912691,0.5802558450579534,0.40825190709538395
1874.0,4.0114086367876707e-28,4.0339966575436027e-28,0.0018845014043179556,0.5828975661118865,0.40858582983211966
1875.0,3.8806645048324532e-28,3.9402163831533003e-28,0.0018725641419455015,0.5785000915693138,0.40685545942248424
1876.0,3.5780618312207886e-28,3.642829362847611e-28,0.0018767546191873164,0.5805277373601412,0.40665803732868605
1877.0,3.7655106361823153e-28,3.7667478576553488e-28,0.0019138608713016008,0.5806071646385448,0.4039092694937092
1878.0,3.6952664217672604e-28,3.665192429300173e-28,0.0018603267366291874,0.577319755229214,0.40255484273312425
1879.0,3.7536218214559895e-28,3.757024461912774e-28,0.0018662337534744316,0.5783896492871778,0.40774954751377396
1880.0,3.2867998086704433e-28,3.2675742040110076e-28,0.001847830847337784,0.5809829254562887,0.4089062134194769
1881.0,3.7573700560287197e-28,3.8097810143729477e-28,0.0018816164406532361,0.5780581849704614,0.4072660163210019
1882.0,3.7181015056652444e-28,3.6393426866871788e-28,0.0018588849234567747,0.5751908606102822,0.4058167336398212
1883.0,3.910971596816078e-28,3.9244000846840075e-28,0.001861912056314805,0.5779828050554681,0.41024916523073907
1884.0,3.6882379759399965e-28,3.669888036724422e-28,0.0018403709140566624,0.5789205911969089,0.4081256340047398
1885.0,4.09505147474443e-28,4.2947296823999055e-28,0.001867778349752793,0.5781012487650967,0.40963906366403385
1886.0,4.609827824804725e-28,4.53077816585511e-28,0.001843808535048336,0.5760960144359873,0.4090695404690146
1887.0,4.364815554581539e-28,4.495660179026144e-28,0.0018260804981415633,0.5731911468584535,0.4103888658438497
1888.0,3.6166260628995383e-28,3.5528094005091214e-28,0.0018312574211141136,0.5787238272557624,0.4107295064769294
1889.0,4.477481123509116e-28,4.56106185490007e-28,0.0018355145492511165,0.5726248367632379,0.4111960687576902
1890.0,4.3725076063763045e-28,4.5147914926551454e-28,0.0018367250971864251,0.5759850158904762,0.4088597976792959
1891.0,4.149772941123386e-28,4.295499566008976e-28,0.0018068290089028687,0.5757061486865932,0.4089897303508986
1892.0,3.7391525624078335e-28,3.7874921533909743e-28,0.001796782787918491,0.5748041683412431,0.40855279361192065
1893.0,3.8910406960166437e-28,3.845289965331719e-28,0.0017967082671925178,0.5772034235426741,0.40645138373853845
1894.0,3.709759943779122e-28,3.7485771373172934e-28,0.0018136584503627717,0.5751874798034071,0.40191752644254236
1895.0,3.825590538059112e-28,3.887838336689331e-28,0.001806102683969022,0.5736517873029898,0.40784407756730595
1896.0,3.3664458749644123e-28,3.328545287921122e-28,0.0017620844310741797,0.5735524450791977,0.4065834893907341
1897.0,3.7995403987294414e-28,3.7688859944474763e-28,0.0017754123496496017,0.5713702958918786,0.4026960035496668
1898.0,3.719788216516111e-28,3.625339107640276e-28,0.0017886125760135485,0.5749803784002708,0.4001095340365669
1899.0,3.779200605954727e-28,3.829775680268569e-28,0.0017645684213482404,0.5723023396926185,0.40029102904919733
1900.0,3.4775538411183944e-28,3.580558550174171e-28,0.0017502609389967924,0.5712066796673625,0.3977276556819512
1901.0,3.8886919508723473e-28,3.9364954961596653e-28,0.0017671781795112833,0.571996856459757,0.4018674361762973
1902.0,4.131072881195681e-28,3.9852732006678377e-28,0.0017852026934986867,0.5731952707000623,0.39915493322518586
1903.0,4.0819338030759725e-28,4.141123197972576e-28,0.001754720190335314,0.5726199398969696,0.4024475153860045
1904.0,3.471605226886582e-28,3.436692063736401e-28,0.0017403323929524584,0.5714924124352202,0.3989829386513263
1905.0,3.9885604639926413e-28,4.040532886646035e-28,0.0017422441002677078,0.5719858313260656,0.40234518335498926
1906.0,4.078882143211923e-28,4.000870673713047e-28,0.0017410060769542735,0.5706790300807097,0.40059591613196877
1907.0,3.9368071064343336e-28,4.026011924320662e-28,0.0017495389809488143,0.5688205920459388,0.39573012912717137
1908.0,4.037139888919314e-28,3.7293535095966455e-28,0.0017502828755824147,0.5730569832325577,0.39881911409758736
1909.0,4.027823346402388e-28,4.025550919884933e-28,0.0017193334060088016,0.5677317348671034,0.39527722081646793
1910.0,4.046130207067271e-28,4.131722690923179e-28,0.0017308713410005222,0.568664544851459,0.39482279786031443
1911.0,4.090099682075775e-28,4.232292576565657e-28,0.0017300301466192374,0.5628741317073047,0.3935513955429301
1912.0,4.17582452165316e-28,3.7389138000801804e-28,0.0017321309578651367,0.566410863008613,0.39273122346980016
1913.0,4.269941456214634e-28,4.477552286847511e-28,0.0017076831862634545,0.5644931362224752,0.3921760328136263
1914.0,4.830525276564518e-28,4.60975367823991e-28,0.001703021631948561,0.5658179238728676,0.3903852392162646
1915.0,5.1538723272119445e-28,4.999265137762496e-28,0.001734627516563436,0.5652367949298721,0.3927388210024009
1916.0,6.116446456652303e-28,6.000304353508021e-28,0.0017166476585274355,0.5641996671929522,0.38967595554244383
1917.0,7.122326508901008e-28,7.053618505570494e-28,0.0017108443423154512,0.561197970015544,0.39092875713163666
1918.0,1.0282188069815748e-27,9.28494592477656e-28,0.0016994343475042117,0.5576758478688879,0.3885018009014933
1919.0,9.052846888409889e-28,8.84148544660991e-28,0.0017245339338131424,0.5550007373385983,0.38527539823681506
1920.0,5.1555252979886945e-28,4.990060752311199e-28,0.001719523618922072,0.5560253515544925,0.38605771170110453
1921.0,8.16207206928286e-28,8.624420786834431e-28,0.0017083620408171684,0.5541005081457722,0.3848442127704002
1922.0,8.736728408621715e-28,9.556553749477442e-28,0.0016881919825582172,0.5612529870964146,0.3922115035184614
1923.0,7.2836818565186195e-28,8.114716106121852e-28,0.0017008816349053022,0.560658046918669,0.3861333826630149
1924.0,6.107083520658959e-28,5.8221827379908525e-28,0.001683916706908391,0.5627484404064231,0.38969840240111964
1925.0,5.422808360040718e-28,5.731461188757491e-28,0.0016942281809210593,0.5654231750084046,0.3915141261951897
1926.0,4.584132591627124e-28,4.736991518866006e-28,0.0016865413881471825,0.5662756575349132,0.3915644739401701
1927.0,4.512849061135734e-28,4.743110120723124e-28,0.0016891148338171263,0.5618660682191322,0.3939247488577704
1928.0,4.4257796469438195e-28,3.93672748198219e-28,0.0017021173890922354,0.5613644093211448,0.39021368524271083
1929.0,4.413470621333344e-28,4.501279188161107e-28,0.0016747182960893815,0.5589252781899186,0.39081809378636834
1930.0,4.325656404053953e-28,4.181184551599984e-28,0.0016799664184791235,0.5630922531862139,0.39288992323274674
1931.0,4.188592952376085e-28,4.286470596502738e-28,0.0016619802611353063,0.5615359789707499,0.3940549383643367
1932.0,4.135761219589719e-28,4.0038675697538152e-28,0.0016897182660411743,0.5649961350849881,0.3923517358645118
1933.0,4.120462018576921e-28,4.232896861846515e-28,0.0016801659574904977,0.5618675845773826,0.3929289352599965
1934.0,4.083415812639044e-28,4.2021873291116835e-28,0.001667146860204826,0.5669437393848173,0.3959949775089751
1935.0,4.234126681936745e-28,4.293109857903595e-28,0.0016539208674653221,0.5694704617197467,0.3979732262692844
1936.0,3.5733012682688647e-28,3.5324831102098713e-28,0.001684824726285801,0.5726932202577539,0.40085428077658536
1937.0,4.346430810794643e-28,4.301109489671019e-28,0.0016447273940155731,0.5660366831985083,0.39995402677468
1938.0,4.241090808944969e-28,4.168893143535433e-28,0.0016700455934883123,0.5700358710765177,0.40085366858282856
1939.0,4.051311933894207e-28,4.102808308969725e-28,0.0016274560118564678,0.5646027876982412,0.39761811918443013
1940.0,3.8510383347187347e-28,3.8800362419006637e-28,0.001654521039359142,0.5675761960043577,0.39806460642019864
1941.0,3.873039780897397e-28,3.941578686848024e-28,0.0016414589658471654,0.5682994468512268,0.3965359828663182
1942.0,3.798380511454457e-28,3.82353160439828e-28,0.0016307375323799248,0.5658332970854407,0.3972767981595545
1943.0,3.955052507323154e-28,4.0359833484836395e-28,0.0016210024777349188,0.5645593802940982,0.39828060942592125
1944.0,3.517956426988951e-28,3.4682278610909695e-28,0.0016404121824304845,0.5703336788944939,0.40102165211027546
1945.0,3.9387887147091827e-28,3.9975857626420148e-28,0.0016433062668987346,0.5674596200363183,0.40184469080716473
1946.0,3.8347689112133007e-28,3.8703384868144413e-28,0.0016245736495952455,0.5638492712848189,0.39823249832157975
1947.0,3.9666963391347e-28,4.0816107437691385e-28,0.001616170887365066,0.5657056852025764,0.4014797923319987
1948.0,3.9523914539700917e-28,3.8955489152140835e-28,0.0016210558899339305,0.5715600418853903,0.4033757836900807
1949.0,4.229280363260489e-28,4.319651102514175e-28,0.001642332651742887,0.5661699238115715,0.40186115835947583
1950.0,4.79810150646094e-28,4.869705091992886e-28,0.001617701661012607,0.5673347359483352,0.40311369592366847
1951.0,4.514033825655469e-28,4.704846705067496e-28,0.001637508122537511,0.5641987484189873,0.4025128357943268
1952.0,3.8809767300141673e-28,3.7546458501369766e-28,0.001598064127369806,0.5689956578107371,0.4029185983808145
1953.0,4.5474001610533645e-28,4.6038573592428015e-28,0.0016362152448115186,0.5660592445477884,0.4050438666730604
1954.0,4.780240795163873e-28,4.579635389793985e-28,0.0016096964040007928,0.5667335557263347,0.4040889451292998
1955.0,4.258827028914866e-28,4.367840033478221e-28,0.0016148885713873368,0.5667218969808183,0.40066453125845625
1956.0,3.931282703840881e-28,3.9682256096639586e-28,0.0015933240521700286,0.5694186205075135,0.4014330136162534
1957.0,4.0103239669927997e-28,4.0371508323315355e-28,0.0016161829341166834,0.5682322941656488,0.4002563514743832
1958.0,4.11010848542702e-28,4.061764553216666e-28,0.0016127082857039718,0.5696762865817301,0.3964901399217421
1959.0,3.8715336674753713e-28,4.0195497611260485e-28,0.0015902994691278755,0.5662254117959749,0.4001745290427447
1960.0,3.538479631847877e-28,3.4756375609788206e-28,0.001598219138047173,0.5715599585944257,0.4011666866620558
1961.0,4.0135632671771985e-28,3.9680245299949866e-28,0.0015866623103164212,0.5679839667838867,0.39647896919038217
1962.0,3.7654718379634537e-28,3.7812320419011978e-28,0.001584956472841037,0.5698855787349911,0.3939259241280751
1963.0,3.920726404175942e-28,3.9638899145176883e-28,0.0015929344115045696,0.5683593370912909,0.39270394106091266
1964.0,3.793809268291804e-28,3.758440054138722e-28,0.0015710028905071758,0.5681822051040863,0.39211499954114615
1965.0,4.0108765764131805e-28,3.9594822907458793e-28,0.001574197919716957,0.5692326884672397,0.3957960300594607
1966.0,4.154032293838105e-28,4.201395068981161e-28,0.0016005314606453603,0.5696119159867419,0.39492130252798824
1967.0,4.228879430836218e-28,4.212384204125482e-28,0.0015746487034345627,0.5718884572946881,0.3972881046255284
1968.0,3.4507262897665867e-28,3.4868183688054124e-28,0.0015767658521641424,0.5702893049045344,0.3950384384095606
1969.0,4.20223449988615e-28,4.274271811827454e-28,0.0015860217596616788,0.5701310122846945,0.3960580590568549
1970.0,4.0931381842712235e-28,4.155127796250801e-28,0.0016006847531030842,0.5694028101902454,0.39550548165437804
1971.0,4.130458024173847e-28,4.197731266552251e-28,0.0015715862256997267,0.5667719708696057,0.38958214608268754
1972.0,3.924030653947978e-28,3.830925083715463e-28,0.001564776219540087,0.5713156712327105,0.3924802501123372
1973.0,4.380675713273893e-28,4.119625619470011e-28,0.0015560534055413264,0.5666639657727108,0.38906185192906606
1974.0,4.465574969888842e-28,4.137042307928567e-28,0.0015773089744418366,0.5685307171691605,0.390382997868236
1975.0,4.219177197189641e-28,4.192085290990989e-28,0.0015670702595503491,0.5639790682796902,0.38894207592978874
1976.0,3.7538939116060787e-28,3.753842466639186e-28,0.001569812947610743,0.5667518073749352,0.3886152558942093
1977.0,4.294430480713305e-28,4.375820970648359e-28,0.0015537261628291482,0.5691344636376082,0.39065025245418883
1978.0,4.717201431448514e-28,4.31521560617551e-28,0.0015658130417992595,0.5663379110687655,0.3863335095800414
1979.0,5.028179615478455e-28,4.727923367768558e-28,0.00154543982716466,0.5643151945590791,0.3869295780001227
1980.0,5.176101906109168e-28,4.84874215799797e-28,0.0015530492868899087,0.5678696787145904,0.3852770945489467
1981.0,6.492093778456249e-28,5.971155730746668e-28,0.0015329355881915432,0.5617649877366397,0.3866059674016313
1982.0,1.0511195076714943e-27,7.307172674922029e-28,0.00154138081751397,0.5612608654965705,0.3836302195487201
1983.0,8.3725403048649e-28,7.376989647993441e-28,0.0015597481309247369,0.5604392056363274,0.38165009513504616
1984.0,4.368772332510784e-28,4.403612379034425e-28,0.0015364499325933789,0.5615796362346231,0.38441569624240807
1985.0,7.689556589619127e-28,6.87640778674471e-28,0.0015410527474170135,0.5601390424125511,0.38214004105549726
1986.0,7.737301598951156e-28,7.216879305347058e-28,0.0015299065978859434,0.5647167112390518,0.3866042729785517
1987.0,6.809502433871985e-28,5.91345779302762e-28,0.0015533097035560712,0.5644553606488323,0.3820885116498662
