bin_center,original_r2,galerkin_r2,wavelet_db32_r2,standard_p4_r2,hybrid_N12_p4_int64_r2,original_r4,galerkin_r4,wavelet_db32_r4,standard_p4_r4,hybrid_N12_p4_int64_r4,original_r8,galerkin_r8,wavelet_db32_r8,standard_p4_r8,hybrid_N12_p4_int64_r8
14.25,4.657426642759218e-06,4.5918260120598144e-07,1.444350566824424e-05,1.9584529135076244e-05,6.911633835167423e-06,2.3507323887631004e-06,6.025988323845898e-07,8.442370126311908e-06,1.593636593628497e-05,2.7683764872708917e-06,6.091606223867238e-07,4.53884385307755e-07,2.275394153371401e-06,9.537569595750795e-06,1.5467902863449742e-06
14.35,4.424853481341024e-06,5.009264740428888e-07,1.3817342127713421e-05,1.892853089973569e-05,6.32125268790118e-06,2.2373721974268087e-06,4.1167643004491774e-07,8.412538429752501e-06,1.5614178081339487e-05,2.5118243559074253e-06,5.61383318670118e-07,4.299957334494521e-07,1.8513705709846046e-06,9.818262000885602e-06,1.4990129802030444e-06
14.45,4.341324277474755e-06,3.8761797970844105e-07,1.4252538951358435e-05,1.7825091146010447e-05,6.553764577321317e-06,2.1597893637750357e-06,3.639423586153388e-07,7.96498702089124e-06,1.4689239520504609e-05,2.4879353144261176e-06,4.598521627552669e-07,3.404100425590937e-07,1.8095481717642418e-06,9.095541619793579e-06,1.0630349237088844e-06
14.549999,3.882182771365238e-06,2.9220710985835184e-07,1.3197142049473371e-05,1.741377133813113e-05,6.070787958757926e-06,2.0404834440532494e-06,3.5797950438688503e-07,8.084389767599036e-06,1.5166694949470759e-05,2.523757013180145e-06,4.299957334494521e-07,3.88190592697422e-07,1.8095654290591458e-06,9.029934394975078e-06,1.1645718372095365e-06
14.65,3.864255675554452e-06,4.114713938443451e-07,1.3226833219294145e-05,1.7043864334325144e-05,6.07669345249356e-06,1.956936219111082e-06,3.162122132231632e-07,7.320628520324757e-06,1.380621456151408e-05,2.243318173199569e-06,4.598521627552669e-07,2.5082845241196376e-07,1.5169149690696943e-06,8.366942750709656e-06,1.0092859668921429e-06
14.75,3.3872193765521583e-06,2.504632370214444e-07,1.2034266902773278e-05,1.639399226319263e-05,5.212051744552483e-06,1.8376283648198855e-06,3.34114204094426e-07,6.431713778207941e-06,1.3185836285731855e-05,2.225440581362161e-06,3.344411260162405e-07,2.6874733340590754e-07,1.4452634779944333e-06,7.781749018950085e-06,1.0033234289805237e-06
14.849999,3.470674078970203e-06,2.564242019609687e-07,1.1443774999019597e-05,1.5863078771625223e-05,5.4565009902174755e-06,1.682487846918674e-06,2.3268445878685596e-07,6.276529098110549e-06,1.2803861905362668e-05,2.004667303710253e-06,3.2249372452966773e-07,2.8068898246100707e-07,1.409417057875779e-06,7.3636262752498246e-06,1.0152580732051142e-06
14.95,3.0592024098139415e-06,2.802776160968727e-07,1.093688553840643e-05,1.5547009908882314e-05,5.325306430889842e-06,1.4498033574511978e-06,2.565495314829437e-07,6.258630250872591e-06,1.255924012618286e-05,1.7779489776954029e-06,3.404100425590937e-07,3.105495125100504e-07,1.3735844208111407e-06,6.903772890664069e-06,9.973417542662005e-07
15.049999,3.1129023143665963e-06,3.399143931005317e-07,1.0245228215542365e-05,1.5034286829941296e-05,4.824427758973637e-06,1.5751100269884734e-06,3.1621522887508176e-07,5.835079847019821e-06,1.2607091435181634e-05,1.736201633180667e-06,2.6874733340590754e-07,1.9708137783099889e-07,1.1705439739128468e-06,6.891894372884419e-06,8.599915105547347e-07
15.15,2.7312177459937332e-06,1.7890060601928048e-07,9.88136277924725e-06,1.4932762873740435e-05,4.949612920087983e-06,1.36030932304063e-06,2.565495314829437e-07,5.52477751411632e-06,1.1801509249211257e-05,1.9330720428634584e-06,1.9110739231387718e-07,1.7916318029425985e-07,9.49564882212919e-07,7.268072325206032e-06,8.062343522511201e-07
15.25,2.5940605229416465e-06,2.1468072722313657e-07,9.833655535895422e-06,1.4539167686173794e-05,4.4725417952602255e-06,1.372241860962039e-06,1.6108924069859258e-07,5.38755301862531e-06,1.1837307558359521e-05,1.6168596407901147e-06,2.8068898246100707e-07,1.851352863040685e-07,9.316485636805997e-07,6.330449190401309e-06,6.151269502360398e-07
15.35,2.450963316484044e-06,1.5504867053708463e-07,9.237403088402283e-06,1.3984689653396404e-05,3.923947423244318e-06,1.0978039582040874e-06,1.6109077697409824e-07,5.226513237207938e-06,1.1545064802213187e-05,1.49158215908992e-06,1.9708137783099889e-07,1.6124840004354455e-07,9.316574486245107e-07,6.21703816479435e-06,7.106874288612044e-07
15.45,2.4270865122695405e-06,1.133037171455443e-07,9.434107372823867e-06,1.3531325463465275e-05,4.1743723422428774e-06,1.0619958750054042e-06,1.0142655895837311e-07,4.808823624598007e-06,1.0990080908517258e-05,1.598960825578416e-06,1.6124686226483387e-07,2.149958163531118e-07,9.615090945677984e-07,6.007954609003507e-06,7.106806512435799e-07
15.549999,2.1050852815544223e-06,1.5504867053708463e-07,8.724545331396088e-06,1.3471818305766515e-05,3.959728098836211e-06,9.307468341295524e-07,1.312591516085245e-07,4.588114930836648e-06,1.0369675775837993e-05,1.3901545722718055e-06,1.791648889372717e-07,1.3735974818524165e-07,7.584647177904671e-07,5.810930004173778e-06,6.987431023257219e-07
15.65,2.1408453511173587e-06,8.945030300964024e-08,8.235462883609204e-06,1.2493665423516858e-05,4.0193242266738564e-06,8.710752682628596e-07,1.3125789982848285e-07,4.140599994380914e-06,1.0280081110410007e-05,1.3066135104540042e-06,1.3138633221579056e-07,9.555369615693859e-08,8.122064401318049e-07,5.655599418217019e-06,5.673500997322697e-07
15.75,2.0036881280652716e-06,1.0137701007759227e-07,8.086377748134744e-06,1.2917078428323396e-05,3.7807886642599775e-06,7.696486959308828e-07,1.0142655895837311e-07,4.283790772284576e-06,9.737140088327994e-06,1.3603099560891003e-06,8.958159014712992e-08,1.074979081765559e-07,7.285969536476484e-07,5.255467252408634e-06,5.673500997322697e-07
15.85,1.7592072466248006e-06,1.252316185107222e-07,7.603414420731382e-06,1.165887772809807e-05,3.6317385725771878e-06,7.935213393540415e-07,1.19326501462295e-07,3.824423498915854e-06,9.796897367046021e-06,1.270827999544612e-06,1.015267703977873e-07,1.015267703977873e-07,6.39021455146299e-07,4.688160383634548e-06,4.47912245080591e-07
15.95,1.8247874023451582e-06,1.4312048481542439e-07,7.823987909699693e-06,1.1438114693224503e-05,3.6376673268116505e-06,7.577161580094738e-07,1.3125789982848285e-07,3.937746392350725e-06,8.752686586750715e-06,1.1813218039721135e-06,1.0152580216674725e-07,8.958159014712992e-08,6.748479980506908e-07,5.0524151085655735e-06,4.5985218609878704e-07
16.05,1.7114836093890863e-06,1.133037171455443e-07,7.311135043667548e-06,1.1306916297368955e-05,3.4349120987598533e-06,7.696486959308828e-07,1.0142655895837311e-07,3.5439717531156524e-06,8.913778977917905e-06,1.2290519778699765e-06,7.166527211770394e-08,8.958159014712992e-08,6.210990424537331e-07,4.676171430268137e-06,4.2999165453393073e-07
16.150002,1.5862531013850067e-06,4.7706828271808124e-08,6.941403907690886e-06,1.1396369749088647e-05,3.2560104269494445e-06,5.667955512669292e-07,6.562894991424142e-08,3.460443799338516e-06,8.734787432176583e-06,1.205186890921045e-06,8.958159014712992e-08,8.958159014712992e-08,5.55405874501896e-07,4.610478089613029e-06,3.284658472134193e-07
16.25,1.5564660008847284e-06,5.963467277653706e-08,6.2795856793189835e-06,1.0961238685624827e-05,3.118911966859293e-06,6.26470189798993e-07,7.756296565280683e-08,3.0309292757951027e-06,8.156203667592007e-06,9.904199990709099e-07,5.374997928386215e-08,7.763885896557866e-08,4.658331668689456e-07,4.24028740994875e-06,3.2847211229786296e-07
16.349998,1.520656168620965e-06,8.945030300964024e-08,6.6551604475799216e-06,1.0519725922235673e-05,3.178486369164934e-06,6.085594339918609e-07,7.756148626228532e-08,3.0487703128654854e-06,8.066552328075642e-06,1.0082999235923593e-06,8.360948413732126e-08,8.360948413732126e-08,4.4193585713054086e-07,4.067014998738955e-06,3.284658472134193e-07
16.45,1.222488292420776e-06,5.963353533976016e-08,6.20790504115654e-06,9.774280491238248e-06,2.6954518552768297e-06,5.488967443848156e-07,7.159521808826337e-08,3.0010400535642646e-06,7.786132239747569e-06,8.889744888477014e-07,4.7776848078469294e-08,8.958159014712992e-08,5.255453436146972e-07,3.7206319298302033e-06,2.3291214620587915e-07
16.55,1.2403783649927873e-06,8.348694947566421e-08,5.64138152635359e-06,9.66097278572664e-06,2.7371955786992584e-06,5.667955512669292e-07,8.949402261032921e-08,2.7862538867087706e-06,7.809997779179745e-06,9.128395757966331e-07,1.1944212019617323e-08,9.555369615693859e-08,5.255453436146972e-07,3.863962854895893e-06,3.105495282745055e-07
16.650002,1.1509280021327305e-06,8.945030300964024e-08,5.778539850990093e-06,9.04076218713678e-06,2.6775616880957888e-06,3.997400203672027e-07,8.352775443630727e-08,2.666928238455718e-06,7.2968886813879516e-06,7.398176954168791e-07,2.3888424039234647e-08,4.180474206866063e-08,3.881869015335832e-07,3.750492539218889e-06,3.3443795352639054e-07
16.75,1.2463654949613343e-06,6.559814005419077e-08,5.295605017317433e-06,9.380864228774675e-06,2.6477952452878128e-06,4.713442380392423e-07,4.7731055786342666e-08,2.4044576735146188e-06,7.559553801637947e-06,7.636973486811835e-07,4.1805539443003895e-08,5.972219920429128e-08,3.583332052838043e-07,3.266812976397136e-06,2.687499100618879e-07
16.849998,1.1032211419407002e-06,5.963353533976016e-08,5.164309092835315e-06,9.130215638856473e-06,2.4569162928629508e-06,4.892340547777705e-07,4.176387721815363e-08,2.5834002846785817e-06,6.849409817034643e-06,7.756153258402764e-07,2.986053004904331e-08,2.986053004904331e-08,3.583263706463845e-07,3.272722788999922e-06,1.9110740201508033e-07
16.95,9.839539914606244e-07,2.3853414135904062e-08,4.9854069302659625e-06,8.999017243000925e-06,2.194527174207684e-06,5.190653995812931e-07,7.159521808826337e-08,2.440209506774919e-06,6.59882165299679e-06,7.99480412789208e-07,6.569316610789528e-08,3.583263605885197e-08,4.2401953859822165e-07,3.3682767390437154e-06,1.493026578242815e-07
17.05,1.0436074718575765e-06,5.963467277653706e-08,5.003392578298791e-06,8.551913098577804e-06,2.564306206021981e-06,3.5201658283943415e-07,3.5798291839757005e-08,2.2135329947243763e-06,6.467684546942016e-06,6.205040958034616e-07,4.1805539443003895e-08,2.3888879681716512e-08,3.1652766466736046e-07,3.045840252216708e-06,2.1499992804951033e-07
17.149998,1.0376242091766585e-06,5.367018180578414e-08,4.7110902809929555e-06,7.794377426509085e-06,2.230307508569766e-06,4.415039030921343e-07,5.369641356619753e-08,2.0464348675398462e-06,6.175208328075658e-06,6.025934454605225e-07,1.7916318029425986e-08,2.3888424039234647e-08,2.8068899033966783e-07,3.0935591326678096e-06,1.3138633888536772e-07
17.25,7.275296179284617e-07,2.981676766988008e-08,4.436773631719948e-06,8.259535375451479e-06,2.170673617966296e-06,3.0427971699593043e-07,2.386507269608779e-08,1.897277807223531e-06,6.085712555204996e-06,6.920875215190159e-07,2.3888424039234647e-08,4.7776848078469294e-08,2.8068899033966783e-07,2.5799566511824202e-06,2.209679335799366e-07
17.349998,8.229433383125223e-07,3.5780121203856097e-08,4.406956604625055e-06,7.3471101679106295e-06,2.224344119509419e-06,3.579761376422711e-07,4.773014539217558e-08,2.064333714777804e-06,6.103611709779128e-06,6.204922606722211e-07,1.1944212019617323e-08,1.7916318029425986e-08,2.866610965171076e-07,2.496346944894101e-06,1.7916318938913781e-07
17.45,6.798227577364314e-07,2.3853414135904062e-08,4.198237414960811e-06,7.74070535547727e-06,2.212417341388725e-06,3.46043599720862e-07,5.966268174021948e-09,1.9867720434133204e-06,5.823191621451055e-06,6.085597171977554e-07,1.7916318029425986e-08,1.7916318029425986e-08,2.687447779847884e-07,2.484402701138627e-06,1.6721897676319527e-07
17.55,6.977128303084428e-07,1.1926707067952031e-08,3.894103738592911e-06,7.162239701023268e-06,1.9798451680351934e-06,2.0881941362465813e-07,5.966268174021948e-09,1.789884723795784e-06,5.763527772870614e-06,6.204922606722211e-07,5.972106009808662e-09,1.7916318029425986e-08,2.0902371621039095e-07,2.3769045073393595e-06,1.5527476413725275e-07
17.650002,6.082624674483861e-07,2.3853414135904062e-08,3.739055197699472e-06,7.257656716190938e-06,2.075259393000745e-06,1.7898806882113555e-07,2.386507269608779e-08,1.6944242051933423e-06,5.632267305993644e-06,5.966271737232896e-07,0.0,4.180474206866063e-08,1.7916318532319226e-07,2.132047510352139e-06,1.9707950832805158e-07
17.75,5.486288922083482e-07,5.9633535339760156e-09,3.7330917922804934e-06,7.120494756887412e-06,1.8188336634058252e-06,2.744483721924078e-07,1.7898804522065843e-08,1.6168625338288582e-06,5.638233690851688e-06,5.846946302488238e-07,0.0,1.7916318029425986e-08,1.9707950385551147e-07,2.114131144718928e-06,1.0749791363348268e-07
17.85,6.202010118467883e-07,1.7890401832961118e-08,3.6794913239694327e-06,6.9834659961189734e-06,1.7353793161683638e-06,2.62520841439578e-07,5.966381973292833e-09,1.4438678833512105e-06,4.814964418249268e-06,5.369746982914572e-07,1.1944439840858256e-08,1.7916659761287383e-08,1.4930550220158513e-07,2.096254761819734e-06,1.254166246955477e-07
17.95,4.889953169683103e-07,2.3853414135904062e-08,3.5303360080352273e-06,6.816353021040462e-06,1.8307604415265191e-06,1.9688687570324908e-07,2.386507269608779e-08,1.57509855694029e-06,5.178822056782291e-06,5.667958150371251e-07,0.0,2.3888424039234647e-08,1.313863359036743e-07,2.0364935603083457e-06,1.2541423257239647e-07
18.05,5.247754621123331e-07,5.9633535339760156e-09,3.2023487099914137e-06,6.5718469196733065e-06,1.6220418244143753e-06,2.2075195154606716e-07,1.1932536348043895e-08,1.3841775197354064e-06,4.5881499558359235e-06,4.236052933435356e-07,0.0,2.3888424039234647e-08,1.0152580501647561e-07,1.7916365633211253e-06,1.0749791363348268e-07
18.150002,5.665189647803596e-07,5.9633535339760156e-09,2.9459222769753414e-06,6.23192380313848e-06,1.5027740432074358e-06,1.73021799860431e-07,2.386507269608779e-08,1.3185484131962276e-06,4.5821835709778795e-06,4.295715650807685e-07,0.0,0.0,1.1347001737135509e-07,1.7259432226660173e-06,1.2541423257239647e-07
18.25,5.54592249732352e-07,2.981676766988008e-08,3.1009708178687805e-06,5.844292179019819e-06,1.5385543775695176e-06,1.0739284129268132e-07,2.386507269608779e-08,1.3662786724974486e-06,4.5762171861198355e-06,3.520100324967409e-07,1.7916318029425986e-08,0.0,1.2541422972623459e-07,1.7139989789105432e-06,7.166527575565512e-08
18.35,4.949681152238792e-07,5.963467277653707e-09,2.707437700295174e-06,5.874222037726037e-06,1.5445472264178907e-06,1.909242483196931e-07,5.966381973292833e-09,1.3364727515316989e-06,4.307812032188317e-06,4.5941168631602443e-07,5.972219920429128e-09,0.0,1.373610620254583e-07,1.4572255324330916e-06,1.313888449191452e-07
18.45,4.71105244396299e-07,1.1926707067952031e-08,2.922068655299428e-06,5.617676767996602e-06,1.4968106541470889e-06,2.2075195154606716e-07,0.0,1.0083017277382917e-06,3.943780391167159e-06,3.878076629201382e-07,0.0,0.0,1.1347001737135509e-07,1.3377553006131068e-06,6.569316944268386e-08
18.55,4.472518143002839e-07,0.0,2.5821545464176576e-06,5.522259752828931e-06,1.4312133744832723e-06,1.2529164817479489e-07,1.1932536348043895e-08,1.2230878945937857e-06,4.4628558738169976e-06,3.1024613033611057e-07,0.0,1.7916318029425986e-08,5.3748955596957676e-08,1.5109468350674822e-06,1.4333055151131023e-07
18.65,4.1744298874303064e-07,5.963467277653707e-09,2.5583497212040303e-06,5.748984816617157e-06,1.401423159105036e-06,1.7899148279971228e-07,0.0,1.0142873560731642e-06,4.200415056316586e-06,4.057142164868787e-07,2.3888879681716512e-08,5.972219920429128e-09,7.166664105676087e-08,1.3377808166598874e-06,1.0749996402475516e-07
18.75,3.5780145144022707e-07,5.9633535339760156e-09,2.379398762172391e-06,5.247935834221878e-06,1.3238723713970268e-06,1.2529164817479489e-07,0.0,1.0440994222142073e-06,3.6812594574132183e-06,3.1024613033611057e-07,5.972106009808662e-09,0.0,1.0152580501647561e-07,1.3676159100017923e-06,7.763738206862638e-08
18.849998,3.458747363922195e-07,0.0,2.528483897646852e-06,5.140591692158249e-06,1.4371767635436193e-06,1.4319045505690842e-07,0.0,9.963691629129864e-07,3.7528560757097477e-06,2.983135868616448e-07,5.972106009808662e-09,0.0,4.7776849419517935e-08,1.1227589130145717e-06,5.374895681674134e-08
18.95,3.518380939162233e-07,0.0,2.2839842754687365e-06,4.979575479062805e-06,1.2403849245521693e-06,1.4915672401761296e-07,0.0,8.94942361897892e-07,3.8005871545741006e-06,2.2075205427761714e-07,0.0,1.1944212019617323e-08,7.763738030671664e-08,1.074981937992675e-06,4.180474419079882e-08
19.05,3.6376480896423085e-07,0.0,2.2660940592118014e-06,5.295644341805713e-06,1.294055426095292e-06,1.0739284129268132e-07,1.1932536348043895e-08,9.009086443105447e-07,3.4485704479494976e-06,2.2075205427761714e-07,0.0,1.1944212019617323e-08,5.972106177439742e-08,1.0152607192153043e-06,6.569316944268386e-08
19.150002,2.862411611521817e-07,1.1926707067952031e-08,2.2601306537928227e-06,5.051138240438558e-06,1.1926778120693936e-06,9.546030337127229e-08,5.966268174021948e-09,8.17380690533408e-07,3.657393917981042e-06,2.2671832601485005e-07,5.972106009808662e-09,0.0,5.972106177439742e-08,9.794279879488818e-07,4.777685050377008e-08
19.25,3.100945912481968e-07,0.0,2.08122849122347e-06,4.508453966672432e-06,1.0376296965003724e-06,1.0142657233197681e-07,5.966268174021948e-09,7.219201719309662e-07,3.3292427507886157e-06,3.341112172850422e-07,0.0,0.0,4.180474324207819e-08,9.734558660711447e-07,5.97210631297126e-08
19.350002,3.100945912481968e-07,1.1926707067952031e-08,1.800948436531484e-06,4.782777885279485e-06,1.0614832527417602e-06,1.0739284129268132e-07,0.0,7.278864543436189e-07,3.1562175899053365e-06,1.7302188037975397e-07,0.0,0.0,4.180474324207819e-08,1.063037694237201e-06,1.194421262594252e-08
19.45,2.683562070490911e-07,0.0,1.8904355748757052e-06,4.037409461462464e-06,1.0078319739946854e-06,8.352935863986573e-08,0.0,7.159675454634102e-07,3.1324117962588176e-06,2.804201202188721e-07,0.0,0.0,1.7916660264190217e-08,9.436132546083135e-07,1.0152774380115764e-07
19.55,2.5642437353216274e-07,0.0,1.9619603828439016e-06,4.216239357721441e-06,1.0734100308624542e-06,8.352776544986325e-08,1.1932536348043895e-08,6.562910653917875e-07,3.46646960252363e-06,1.9688696732868557e-07,0.0,0.0,6.569316795183716e-08,8.48041306638666e-07,5.374895681674134e-08
19.650002,1.7890072572011353e-07,1.1926707067952031e-08,1.926179950330031e-06,4.162567286689626e-06,9.2432530435378e-07,7.756149648915874e-08,1.1932536348043895e-08,7.278864543436189e-07,3.096553741324895e-06,2.0881951080315136e-07,0.0,0.0,1.7916318532319224e-08,8.062364534945064e-07,1.791631893891378e-08
19.75,2.6238773105616653e-07,1.1926707067952031e-08,1.7055339498278293e-06,3.8047534798108616e-06,9.601056387158619e-07,9.546030337127229e-08,0.0,5.190665699007774e-07,2.816133652996822e-06,1.8495442385421979e-07,0.0,0.0,1.1944212354879484e-08,8.181806972499805e-07,2.388842525188504e-08
19.850002,1.967907982921249e-07,0.0,1.7114973552468077e-06,4.0850409618658935e-06,8.527646356296164e-07,7.756149648915874e-08,0.0,6.085608060905666e-07,2.7147051104100717e-06,1.372242499563566e-07,0.0,0.0,4.180474324207819e-08,7.345709909616613e-07,2.388842525188504e-08
